filing_dates,ticker
2018-08-06,QTS
2018-11-05,QTS
2019-02-25 00:00:00,QTS
2015-11-04,QUAD
2016-02-23,QUAD
2016-05-04,QUAD
2016-08-02,QUAD
2016-11-02,QUAD
2017-02-22,QUAD
2017-05-03,QUAD
2017-08-02,QUAD
2017-11-01,QUAD
2018-02-21,QUAD
2018-05-02,QUAD
2018-08-01,QUAD
2018-10-31,QUAD
2019-02-20 00:00:00,QUAD
2015-11-03,QUIK
2016-03-18,QUIK
2016-05-11,QUIK
2016-08-10,QUIK
2016-11-10,QUIK
2017-03-09,QUIK
2017-05-11,QUIK
2017-08-10,QUIK
2017-11-09,QUIK
2018-03-09,QUIK
2018-05-10,QUIK
2018-08-10,QUIK
2018-11-09,QUIK
2019-03-15 00:00:00,QUIK
2019-03-19 00:00:00,QUIK
2015-11-09,QUMU
2016-03-15,QUMU
2016-05-09,QUMU
2016-08-08,QUMU
2016-11-08,QUMU
2017-03-31,QUMU
2017-05-09,QUMU
2017-08-08,QUMU
2017-11-13,QUMU
2018-03-23,QUMU
2018-05-15,QUMU
2018-05-29,QUMU
2018-08-07,QUMU
2018-11-07,QUMU
2019-03-15 00:00:00,QUMU
2015-11-12,QUOT
2016-03-11,QUOT
2016-05-06,QUOT
2016-08-09,QUOT
2016-11-08,QUOT
2017-02-16,QUOT
2017-05-05,QUOT
2017-08-04,QUOT
2017-11-03,QUOT
2018-02-16,QUOT
2018-05-04,QUOT
2018-08-03,QUOT
2018-11-09,QUOT
2019-02-27 00:00:00,QUOT
2017-03-15,QURE
2017-05-09,QURE
2017-08-08,QURE
2017-09-29,QURE
2017-11-01,QURE
2018-03-14,QURE
2018-04-30,QURE
2018-08-08,QURE
2018-11-06,QURE
2019-02-28 00:00:00,QURE
2015-10-22,R
2016-02-12,R
2016-04-26,R
2016-07-27,R
2016-10-25,R
2017-02-14,R
2017-04-25,R
2017-07-26,R
2017-10-25,R
2018-02-20,R
2018-05-02,R
2018-07-25,R
2018-10-26,R
2019-02-21 00:00:00,R
2016-01-06,RAD
2016-04-25,RAD
2016-07-05,RAD
2016-10-04,RAD
2017-01-05,RAD
2017-05-03,RAD
2017-07-06,RAD
2017-10-05,RAD
2018-01-11,RAD
2018-04-26,RAD
2018-06-01,RAD
2018-07-06,RAD
2018-10-04,RAD
2019-01-08,RAD
2015-11-03,RAIL
2016-03-04,RAIL
2016-05-03,RAIL
2016-08-02,RAIL
2016-11-01,RAIL
2017-03-03,RAIL
2017-05-04,RAIL
2017-08-03,RAIL
2017-11-02,RAIL
2018-03-09,RAIL
2018-05-03,RAIL
2018-08-02,RAIL
2018-11-01,RAIL
2019-03-04 00:00:00,RAIL
2015-11-06 00:00:00,RAMP
2016-02-05 00:00:00,RAMP
2016-05-27 00:00:00,RAMP
2016-08-05 00:00:00,RAMP
2016-11-08 00:00:00,RAMP
2017-02-02 00:00:00,RAMP
2017-05-26 00:00:00,RAMP
2017-08-04 00:00:00,RAMP
2017-11-03 00:00:00,RAMP
2018-02-07 00:00:00,RAMP
2018-05-25 00:00:00,RAMP
2018-07-30 00:00:00,RAMP
2018-08-09 00:00:00,RAMP
2018-11-01 00:00:00,RAMP
2019-02-11 00:00:00,RAMP
2015-11-03,RAND
2016-03-10,RAND
2016-05-04,RAND
2016-08-02,RAND
2016-11-02,RAND
2017-03-08,RAND
2017-04-27,RAND
2017-08-07,RAND
2017-11-06,RAND
2018-03-08,RAND
2018-05-02,RAND
2018-08-07,RAND
2018-11-07,RAND
2019-03-07 00:00:00,RAND
2015-11-10,RARE
2016-02-26,RARE
2016-05-10,RARE
2016-08-09,RARE
2016-11-08,RARE
2016-12-12,RARE
2017-02-17,RARE
2017-05-05,RARE
2017-07-28,RARE
2017-11-03,RARE
2018-02-21,RARE
2018-05-08,RARE
2018-08-03,RARE
2018-11-06,RARE
2019-02-20 00:00:00,RARE
2016-11-29,RARX
2017-03-06,RARX
2017-05-11,RARX
2017-08-09,RARX
2017-11-09,RARX
2018-03-14,RARX
2018-05-09,RARX
2018-08-08,RARX
2018-11-07,RARX
2019-03-07 00:00:00,RARX
2015-11-12,RAVE
2016-02-10,RAVE
2016-05-11,RAVE
2016-09-23,RAVE
2016-11-09,RAVE
2017-02-08,RAVE
2017-05-10,RAVE
2017-09-25,RAVE
2017-10-20,RAVE
2017-11-08,RAVE
2018-02-06,RAVE
2018-05-09,RAVE
2018-09-24,RAVE
2018-11-06,RAVE
2018-11-07,RAVE
2019-02-06 00:00:00,RAVE
2015-12-04,RAVN
2016-03-29,RAVN
2016-05-27,RAVN
2017-02-02,RAVN
2017-02-06,RAVN
2017-02-08,RAVN
2017-02-15,RAVN
2017-03-31,RAVN
2017-05-23,RAVN
2017-08-24,RAVN
2017-11-21,RAVN
2018-03-23,RAVN
2018-05-23,RAVN
2018-08-23,RAVN
2018-11-28,RAVN
2019-03-22 00:00:00,RAVN
2016-02-25,RBA
2016-05-09,RBA
2016-08-08,RBA
2016-11-09,RBA
2017-02-21,RBA
2017-05-04,RBA
2017-08-08,RBA
2017-11-09,RBA
2018-02-26,RBA
2018-05-10,RBA
2018-08-09,RBA
2018-11-08,RBA
2019-02-28 00:00:00,RBA
2015-10-30,RBBN
2016-02-23,RBBN
2016-04-29,RBBN
2016-07-29,RBBN
2016-10-28,RBBN
2017-02-27,RBBN
2017-04-27,RBBN
2017-08-04,RBBN
2017-10-27,RBBN
2015-11-09,RBCN
2016-03-14,RBCN
2016-04-29,RBCN
2016-05-10,RBCN
2016-08-09,RBCN
2016-11-09,RBCN
2017-03-16,RBCN
2017-05-12,RBCN
2017-08-10,RBCN
2017-11-13,RBCN
2018-03-20,RBCN
2018-05-14,RBCN
2018-08-09,RBCN
2018-11-13,RBCN
2019-03-22 00:00:00,RBCN
2015-11-09,RCII
2016-02-29,RCII
2016-04-29,RCII
2016-08-01,RCII
2016-10-28,RCII
2017-03-01,RCII
2017-05-05,RCII
2017-07-28,RCII
2017-11-01,RCII
2018-03-01,RCII
2018-05-03,RCII
2018-08-02,RCII
2018-11-07,RCII
2019-03-01 00:00:00,RCII
2019-03-06 00:00:00,RCII
2015-11-12,RCKT
2016-03-23,RCKT
2016-05-11,RCKT
2016-08-10,RCKT
2016-11-09,RCKT
2017-03-16,RCKT
2017-05-10,RCKT
2017-08-03,RCKT
2017-11-08,RCKT
2018-03-07,RCKT
2018-05-11,RCKT
2018-08-14,RCKT
2018-11-09,RCKT
2019-03-08 00:00:00,RCKT
2015-10-27,RCKY
2016-03-03,RCKY
2016-04-29,RCKY
2016-07-28,RCKY
2016-10-28,RCKY
2017-03-09,RCKY
2017-05-05,RCKY
2017-08-09,RCKY
2017-11-07,RCKY
2018-03-12,RCKY
2018-05-09,RCKY
2018-08-03,RCKY
2018-10-30,RCKY
2019-03-13 00:00:00,RCKY
2015-10-23,RCL
2016-02-22,RCL
2016-04-29,RCL
2016-08-02,RCL
2016-10-28,RCL
2017-02-23,RCL
2017-04-28,RCL
2017-08-01,RCL
2017-11-07,RCL
2018-02-21,RCL
2018-04-30,RCL
2018-08-02,RCL
2018-10-26,RCL
2019-02-22 00:00:00,RCL
2015-11-09,RCM
2016-03-10,RCM
2016-04-29,RCM
2016-05-10,RCM
2016-08-04,RCM
2016-11-02,RCM
2017-03-01,RCM
2017-05-01,RCM
2017-05-09,RCM
2017-08-02,RCM
2017-10-31,RCM
2018-03-09,RCM
2018-05-10,RCM
2018-08-09,RCM
2018-11-07,RCM
2019-02-22 00:00:00,RCM
2015-11-06,RCMT
2016-03-02,RCMT
2016-04-29,RCMT
2016-05-11,RCMT
2016-08-12,RCMT
2016-11-10,RCMT
2017-03-02,RCMT
2017-04-28,RCMT
2017-05-04,RCMT
2017-08-10,RCMT
2017-11-02,RCMT
2018-03-08,RCMT
2018-04-27,RCMT
2018-05-14,RCMT
2018-08-14,RCMT
2018-11-09,RCMT
2019-03-11 00:00:00,RCMT
2015-11-13,RCON
2016-02-16,RCON
2016-05-16,RCON
2016-09-28,RCON
2016-11-14,RCON
2018-05-09,RCUS
2018-08-06,RCUS
2018-11-08,RCUS
2019-03-05 00:00:00,RCUS
2015-11-03,RDC
2016-02-26,RDC
2016-05-04,RDC
2016-08-02,RDC
2016-11-01,RDC
2017-02-24,RDC
2017-05-02,RDC
2017-08-02,RDC
2017-11-01,RDC
2018-02-28,RDC
2018-05-01,RDC
2018-08-01,RDC
2018-10-31,RDC
2019-02-27 00:00:00,RDC
2017-09-08,RDFN
2017-11-09,RDFN
2018-02-22,RDFN
2018-05-10,RDFN
2018-08-09,RDFN
2018-11-08,RDFN
2019-02-14 00:00:00,RDFN
2015-11-06,RDIB
2016-04-29,RDIB
2016-05-10,RDIB
2016-08-08,RDIB
2016-11-08,RDIB
2017-03-13,RDIB
2017-05-01,RDIB
2017-05-09,RDIB
2017-08-09,RDIB
2017-11-07,RDIB
2018-03-16,RDIB
2018-04-30,RDIB
2018-05-10,RDIB
2018-08-09,RDIB
2018-11-06,RDIB
2019-03-18 00:00:00,RDIB
2015-11-06,RDN
2016-02-26,RDN
2016-05-06,RDN
2016-08-05,RDN
2016-11-04,RDN
2017-02-27,RDN
2017-05-05,RDN
2017-08-08,RDN
2017-11-03,RDN
2018-02-28,RDN
2018-05-09,RDN
2018-08-06,RDN
2018-11-08,RDN
2019-02-28 00:00:00,RDN
2015-11-09,RDNT
2016-03-15,RDNT
2016-03-30,RDNT
2016-05-10,RDNT
2016-08-09,RDNT
2016-11-09,RDNT
2017-03-17,RDNT
2017-03-31,RDNT
2017-05-10,RDNT
2017-08-09,RDNT
2017-11-09,RDNT
2018-03-19,RDNT
2018-05-10,RDNT
2018-08-09,RDNT
2018-11-09,RDNT
2019-03-18 00:00:00,RDNT
2015-11-05,RDUS
2016-02-25,RDUS
2016-05-05,RDUS
2016-08-04,RDUS
2016-08-09,RDUS
2016-11-03,RDUS
2017-02-24,RDUS
2017-05-02,RDUS
2017-08-04,RDUS
2017-11-02,RDUS
2018-03-01,RDUS
2018-05-10,RDUS
2018-08-07,RDUS
2018-11-01,RDUS
2019-02-28 00:00:00,RDUS
2018-05-14,RDVT
2018-08-08,RDVT
2018-11-07,RDVT
2019-03-07 00:00:00,RDVT
2016-01-07,RECN
2016-04-07,RECN
2016-08-11,RECN
2016-10-06,RECN
2017-01-05,RECN
2017-04-06,RECN
2017-07-24,RECN
2017-10-05,RECN
2018-01-04,RECN
2018-04-05,RECN
2018-07-23,RECN
2018-10-04,RECN
2019-01-03,RECN
2019-04-04 00:00:00,RECN
2015-11-12,REED
2016-03-23,REED
2016-05-11,REED
2016-08-04,REED
2016-10-20,REED
2017-04-24,REED
2017-05-15,REED
2017-08-14,REED
2017-11-14,REED
2018-04-02,REED
2018-05-15,REED
2018-08-13,REED
2018-11-14,REED
2019-04-01 00:00:00,REED
2015-11-04,REFR
2016-03-10,REFR
2016-05-05,REFR
2016-08-04,REFR
2016-11-03,REFR
2017-03-16,REFR
2017-05-04,REFR
2017-08-03,REFR
2017-11-02,REFR
2018-03-13,REFR
2018-05-14,REFR
2018-08-13,REFR
2018-11-08,REFR
2019-03-14 00:00:00,REFR
2015-11-05,REG
2016-02-18,REG
2016-05-06,REG
2016-08-05,REG
2016-11-04,REG
2017-02-27,REG
2017-05-10,REG
2017-08-08,REG
2017-11-06,REG
2018-02-27,REG
2018-05-07,REG
2018-08-03,REG
2018-11-05,REG
2019-02-21 00:00:00,REG
2015-11-09,REGI
2016-03-14,REGI
2016-05-09,REGI
2016-08-08,REGI
2016-11-07,REGI
2017-03-10,REGI
2017-05-08,REGI
2017-08-04,REGI
2017-11-08,REGI
2018-03-09,REGI
2018-05-04,REGI
2018-08-07,REGI
2018-11-07,REGI
2019-03-07 00:00:00,REGI
2015-11-04,REGN
2016-02-11,REGN
2016-05-05,REGN
2016-08-04,REGN
2016-11-04,REGN
2017-02-09,REGN
2017-05-04,REGN
2017-08-03,REGN
2017-11-08,REGN
2018-02-08,REGN
2018-05-03,REGN
2018-08-02,REGN
2018-11-06,REGN
2019-02-07 00:00:00,REGN
2015-11-09,REI
2016-03-15,REI
2016-05-09,REI
2016-08-08,REI
2016-11-08,REI
2017-03-15,REI
2017-05-09,REI
2017-08-08,REI
2017-11-08,REI
2018-03-15,REI
2018-05-08,REI
2018-08-08,REI
2018-11-06,REI
2019-02-28 00:00:00,REI
2016-01-07,RELL
2016-04-07,RELL
2016-07-29,RELL
2016-10-06,RELL
2017-01-05,RELL
2017-04-06,RELL
2017-07-31,RELL
2017-10-12,RELL
2018-01-11,RELL
2018-04-12,RELL
2018-08-02,RELL
2018-10-11,RELL
2019-01-10,RELL
2015-11-13,RELV
2016-03-24,RELV
2016-05-13,RELV
2016-08-15,RELV
2016-11-14,RELV
2017-03-28,RELV
2017-05-12,RELV
2017-08-14,RELV
2017-11-14,RELV
2018-03-29,RELV
2018-05-15,RELV
2018-08-14,RELV
2018-11-14,RELV
2019-03-29 00:00:00,RELV
2015-11-09,REN
2016-03-07,REN
2016-05-09,REN
2016-08-08,REN
2016-11-07,REN
2017-03-13,REN
2017-05-03,REN
2017-08-07,REN
2017-11-06,REN
2018-03-12,REN
2018-04-27,REN
2018-05-07,REN
2018-08-06,REN
2018-11-05,REN
2015-11-13,REPH
2016-03-24,REPH
2016-05-12,REPH
2016-08-11,REPH
2016-11-10,REPH
2017-03-09,REPH
2017-05-11,REPH
2017-08-11,REPH
2017-11-09,REPH
2018-03-02,REPH
2018-05-09,REPH
2018-08-07,REPH
2018-11-07,REPH
2019-02-19 00:00:00,REPH
2018-08-30,REPL
2018-11-14,REPL
2019-02-14 00:00:00,REPL
2015-10-30,RES
2016-02-29,RES
2016-05-03,RES
2016-08-01,RES
2016-10-31,RES
2017-02-28,RES
2017-04-28,RES
2017-07-31,RES
2017-10-31,RES
2018-02-28,RES
2018-04-30,RES
2018-07-31,RES
2018-10-31,RES
2019-02-28 00:00:00,RES
2015-11-09,RESI
2016-02-29,RESI
2016-05-09,RESI
2016-08-08,RESI
2016-11-07,RESI
2017-03-01,RESI
2017-05-09,RESI
2017-08-08,RESI
2017-11-07,RESI
2018-03-01,RESI
2018-05-08,RESI
2018-08-09,RESI
2018-11-07,RESI
2019-02-27 00:00:00,RESI
2015-11-12,RESN
2016-03-25,RESN
2016-05-12,RESN
2016-08-10,RESN
2016-10-24,RESN
2016-11-10,RESN
2017-03-30,RESN
2017-05-11,RESN
2017-08-09,RESN
2017-11-09,RESN
2018-02-28,RESN
2018-03-19,RESN
2018-05-10,RESN
2018-08-09,RESN
2018-11-13,RESN
2019-03-14 00:00:00,RESN
2016-08-11,RETA
2016-11-14,RETA
2017-03-03,RETA
2017-05-10,RETA
2017-08-14,RETA
2017-11-13,RETA
2018-03-02,RETA
2018-05-08,RETA
2018-08-08,RETA
2018-11-07,RETA
2019-02-28 00:00:00,RETA
2015-11-04,REV
2016-02-26,REV
2016-05-06,REV
2016-07-29,REV
2016-11-04,REV
2017-03-03,REV
2017-05-05,REV
2017-08-04,REV
2017-11-03,REV
2018-03-15,REV
2018-05-10,REV
2018-08-09,REV
2018-11-09,REV
2019-03-28 00:00:00,REV
2017-03-07,REVG
2017-06-07,REVG
2017-09-07,REVG
2017-12-21,REVG
2018-03-07,REVG
2018-06-06,REVG
2018-09-05,REVG
2018-12-19,REVG
2019-03-06 00:00:00,REVG
2019-04-04 00:00:00,REVG
2018-11-13 00:00:00,REZI
2019-03-18 00:00:00,REZI
2015-11-05,RF
2016-02-16,RF
2016-05-06,RF
2016-08-05,RF
2016-11-04,RF
2017-02-24,RF
2017-03-01,RF
2017-05-05,RF
2017-08-04,RF
2017-11-08,RF
2018-02-26,RF
2018-05-09,RF
2018-08-08,RF
2018-11-07,RF
2019-02-22 00:00:00,RF
2016-01-28,RFIL
2016-03-21,RFIL
2016-06-14,RFIL
2016-09-14,RFIL
2017-01-27,RFIL
2017-03-15,RFIL
2017-06-13,RFIL
2017-09-12,RFIL
2018-01-24,RFIL
2018-03-13,RFIL
2018-06-11,RFIL
2018-09-12,RFIL
2018-12-20,RFIL
2019-03-12 00:00:00,RFIL
2018-03-12,RFL
2018-06-11,RFL
2018-10-15,RFL
2018-10-17,RFL
2018-12-10,RFL
2019-03-12 00:00:00,RFL
2015-11-09,RFP
2016-02-29,RFP
2016-05-10,RFP
2016-08-09,RFP
2016-11-09,RFP
2017-03-01,RFP
2017-05-10,RFP
2017-08-09,RFP
2017-11-09,RFP
2018-03-01,RFP
2018-05-10,RFP
2018-08-09,RFP
2018-11-09,RFP
2019-03-01 00:00:00,RFP
2015-11-05,RGEN
2016-02-25,RGEN
2016-05-05,RGEN
2016-08-04,RGEN
2016-11-03,RGEN
2017-02-23,RGEN
2017-05-04,RGEN
2017-08-03,RGEN
2017-11-09,RGEN
2018-02-22,RGEN
2018-05-08,RGEN
2018-08-02,RGEN
2018-11-01,RGEN
2019-03-01 00:00:00,RGEN
2015-11-05,RGLD
2016-02-04,RGLD
2016-02-05,RGLD
2016-04-28,RGLD
2016-08-11,RGLD
2016-11-03,RGLD
2017-02-02,RGLD
2017-05-10,RGLD
2017-08-10,RGLD
2017-11-02,RGLD
2018-02-08,RGLD
2018-05-03,RGLD
2018-08-09,RGLD
2018-11-01,RGLD
2019-02-07 00:00:00,RGLD
2015-11-06,RGLS
2016-02-23,RGLS
2016-05-03,RGLS
2016-08-03,RGLS
2016-11-02,RGLS
2017-03-03,RGLS
2017-05-05,RGLS
2017-08-02,RGLS
2017-11-08,RGLS
2018-03-08,RGLS
2018-05-10,RGLS
2018-08-09,RGLS
2018-11-09,RGLS
2019-03-18 00:00:00,RGLS
2015-11-05,RGNX
2016-03-03,RGNX
2016-05-05,RGNX
2016-08-09,RGNX
2016-11-09,RGNX
2016-12-23,RGNX
2017-03-07,RGNX
2017-05-09,RGNX
2017-08-08,RGNX
2017-11-08,RGNX
2018-03-06,RGNX
2018-05-08,RGNX
2018-08-08,RGNX
2018-11-07,RGNX
2019-02-27 00:00:00,RGNX
2015-11-04,RGR
2016-02-24,RGR
2016-05-02,RGR
2016-08-02,RGR
2016-11-01,RGR
2017-02-22,RGR
2017-05-08,RGR
2017-08-02,RGR
2017-10-31,RGR
2018-02-21,RGR
2018-05-08,RGR
2018-08-01,RGR
2018-10-31,RGR
2019-02-20 00:00:00,RGR
2015-10-29,RGS
2015-11-02,RGS
2016-01-28,RGS
2016-04-28,RGS
2016-08-23,RGS
2016-10-27,RGS
2017-02-03,RGS
2017-05-04,RGS
2017-08-23,RGS
2017-10-31,RGS
2018-02-01,RGS
2018-05-01,RGS
2018-08-23,RGS
2018-10-30,RGS
2019-01-29,RGS
2015-11-09,RGSE
2016-04-01,RGSE
2016-04-25,RGSE
2016-05-12,RGSE
2016-08-22,RGSE
2016-11-08,RGSE
2017-03-10,RGSE
2017-04-11,RGSE
2017-05-10,RGSE
2017-08-09,RGSE
2017-08-14,RGSE
2017-11-09,RGSE
2018-04-02,RGSE
2018-05-11,RGSE
2018-08-14,RGSE
2018-08-15,RGSE
2018-11-06,RGSE
2015-12-10,RH
2016-03-30,RH
2016-06-09,RH
2016-09-08,RH
2016-12-08,RH
2017-03-29,RH
2017-06-02,RH
2017-09-07,RH
2017-12-06,RH
2018-03-29,RH
2018-06-12,RH
2018-09-05,RH
2018-12-04,RH
2019-03-29 00:00:00,RH
2015-11-16,RHE
2016-03-30,RHE
2016-05-16,RHE
2016-08-15,RHE
2016-11-14,RHE
2017-04-17,RHE
2017-05-15,RHE
2017-08-14,RHE
2017-11-14,RHE
2018-04-16,RHE
2018-05-21,RHE
2018-08-14,RHE
2018-11-14,RHE
2015-11-02,RHI
2016-02-17,RHI
2016-05-06,RHI
2016-08-04,RHI
2016-11-03,RHI
2017-02-13,RHI
2017-05-05,RHI
2017-08-03,RHI
2017-11-03,RHI
2018-02-20,RHI
2018-05-03,RHI
2018-08-02,RHI
2018-11-01,RHI
2019-02-15 00:00:00,RHI
2016-01-08,RHT
2016-04-26,RHT
2016-07-07,RHT
2016-10-06,RHT
2017-01-05,RHT
2017-04-26,RHT
2017-07-06,RHT
2017-10-05,RHT
2018-01-08,RHT
2018-04-26,RHT
2018-07-09,RHT
2018-10-09,RHT
2019-01-04,RHT
2015-11-12,RIBT
2016-03-30,RIBT
2016-05-16,RIBT
2016-08-11,RIBT
2016-11-10,RIBT
2017-03-23,RIBT
2017-04-28,RIBT
2017-05-12,RIBT
2017-08-14,RIBT
2017-11-09,RIBT
2018-03-16,RIBT
2018-05-08,RIBT
2018-08-02,RIBT
2018-11-06,RIBT
2019-04-02 00:00:00,RIBT
2015-11-04,RIG
2016-02-25,RIG
2016-05-05,RIG
2016-08-03,RIG
2016-11-02,RIG
2017-03-07,RIG
2017-05-03,RIG
2017-08-02,RIG
2017-11-01,RIG
2018-02-21,RIG
2018-05-01,RIG
2018-07-31,RIG
2018-10-30,RIG
2019-02-19 00:00:00,RIG
2015-11-03,RIGL
2016-03-08,RIGL
2016-05-03,RIGL
2016-08-02,RIGL
2016-11-01,RIGL
2017-03-07,RIGL
2017-05-02,RIGL
2017-08-01,RIGL
2017-11-07,RIGL
2018-03-06,RIGL
2018-03-29,RIGL
2018-05-01,RIGL
2018-08-08,RIGL
2018-11-06,RIGL
2019-02-28 00:00:00,RIGL
2015-11-09,RILY
2016-03-28,RILY
2016-05-16,RILY
2016-08-05,RILY
2016-11-14,RILY
2017-03-10,RILY
2017-05-10,RILY
2017-08-08,RILY
2017-11-09,RILY
2018-03-14,RILY
2018-04-04,RILY
2018-05-08,RILY
2018-08-03,RILY
2018-11-06,RILY
2019-03-06 00:00:00,RILY
2015-11-10,RIOT
2016-03-23,RIOT
2016-05-11,RIOT
2016-08-10,RIOT
2016-11-14,RIOT
2017-03-31,RIOT
2017-04-27,RIOT
2017-05-15,RIOT
2017-08-11,RIOT
2017-08-15,RIOT
2017-11-13,RIOT
2018-04-17,RIOT
2018-04-30,RIOT
2018-05-17,RIOT
2018-06-29,RIOT
2018-08-14,RIOT
2018-11-19,RIOT
2019-01-11,RIOT
2019-03-06 00:00:00,RIOT
2019-04-02 00:00:00,RIOT
2015-11-05,RKDA
2016-03-08,RKDA
2016-05-10,RKDA
2016-08-09,RKDA
2016-11-10,RKDA
2017-03-08,RKDA
2017-05-10,RKDA
2017-08-10,RKDA
2017-11-09,RKDA
2018-03-20,RKDA
2018-04-13,RKDA
2018-05-09,RKDA
2018-08-08,RKDA
2018-11-07,RKDA
2019-04-01 00:00:00,RKDA
2015-11-05,RL
2016-02-04,RL
2016-05-19,RL
2016-08-11,RL
2016-11-10,RL
2017-02-09,RL
2017-05-18,RL
2017-08-10,RL
2017-11-09,RL
2018-02-08,RL
2018-05-23,RL
2018-08-03,RL
2018-11-08,RL
2019-02-07 00:00:00,RL
2015-11-16,RLGT
2016-02-16,RLGT
2016-03-14,RLGT
2016-05-16,RLGT
2016-09-13,RLGT
2016-11-09,RLGT
2017-02-08,RLGT
2017-05-10,RLGT
2017-09-12,RLGT
2017-11-09,RLGT
2018-02-08,RLGT
2018-05-09,RLGT
2018-09-13,RLGT
2018-11-09,RLGT
2019-02-11 00:00:00,RLGT
2015-11-05,RLGY
2016-02-24,RLGY
2016-05-05,RLGY
2016-08-04,RLGY
2016-11-04,RLGY
2017-02-24,RLGY
2017-05-04,RLGY
2017-08-03,RLGY
2017-11-03,RLGY
2018-02-27,RLGY
2018-05-03,RLGY
2018-08-03,RLGY
2018-11-02,RLGY
2019-02-26 00:00:00,RLGY
2015-11-06,RLH
2016-03-01,RLH
2016-05-10,RLH
2016-08-03,RLH
2016-11-09,RLH
2017-03-31,RLH
2017-05-10,RLH
2017-08-04,RLH
2017-11-06,RLH
2018-04-02,RLH
2018-05-09,RLH
2018-08-09,RLH
2018-11-06,RLH
2019-03-08 00:00:00,RLH
2015-10-23,RLI
2016-02-26,RLI
2016-04-25,RLI
2016-07-25,RLI
2016-10-24,RLI
2017-02-24,RLI
2017-04-27,RLI
2017-07-26,RLI
2017-10-25,RLI
2018-02-23,RLI
2018-04-25,RLI
2018-07-20,RLI
2018-10-24,RLI
2019-02-22 00:00:00,RLI
2015-10-30,RM
2016-02-23,RM
2016-04-28,RM
2016-07-26,RM
2016-10-27,RM
2017-02-10,RM
2017-05-02,RM
2017-08-01,RM
2017-11-08,RM
2018-02-23,RM
2018-05-01,RM
2018-08-06,RM
2018-11-08,RM
2019-03-08 00:00:00,RM
2015-11-06,RMAX
2016-02-26,RMAX
2016-05-06,RMAX
2016-08-05,RMAX
2016-11-04,RMAX
2017-02-24,RMAX
2017-05-05,RMAX
2017-08-04,RMAX
2018-03-15,RMAX
2018-05-04,RMAX
2018-08-03,RMAX
2018-11-02,RMAX
2019-02-22 00:00:00,RMAX
2015-10-20,RMBL
2016-03-14,RMBL
2016-04-19,RMBL
2016-04-20,RMBL
2016-07-05,RMBL
2016-10-17,RMBL
2017-02-14,RMBL
2017-05-15,RMBL
2017-08-14,RMBL
2017-11-09,RMBL
2018-02-27,RMBL
2018-03-30,RMBL
2018-04-30,RMBL
2018-07-27,RMBL
2018-11-14,RMBL
2019-04-01 00:00:00,RMBL
2015-10-23,RMBS
2016-02-19,RMBS
2016-04-22,RMBS
2016-07-22,RMBS
2016-10-28,RMBS
2017-02-17,RMBS
2017-04-28,RMBS
2017-07-28,RMBS
2017-10-27,RMBS
2018-02-23,RMBS
2018-05-10,RMBS
2018-08-03,RMBS
2018-11-02,RMBS
2019-02-22 00:00:00,RMBS
2015-10-27,RMD
2016-01-28,RMD
2016-04-29,RMD
2016-08-05,RMD
2016-10-28,RMD
2017-01-13,RMD
2017-01-25,RMD
2017-04-28,RMD
2017-08-04,RMD
2017-10-27,RMD
2018-01-24,RMD
2018-04-27,RMD
2018-08-17,RMD
2018-10-26,RMD
2019-02-01 00:00:00,RMD
2018-11-14,RMED
2019-03-15 00:00:00,RMED
2015-11-03,RMNI
2016-03-28,RMNI
2016-05-16,RMNI
2016-08-15,RMNI
2016-11-15,RMNI
2017-03-16,RMNI
2017-05-11,RMNI
2017-07-26,RMNI
2017-10-18,RMNI
2018-03-15,RMNI
2018-04-30,RMNI
2018-05-10,RMNI
2018-08-09,RMNI
2018-11-08,RMNI
2019-03-14 00:00:00,RMNI
2015-12-18,RMR
2016-02-09,RMR
2016-05-10,RMR
2016-08-09,RMR
2016-12-15,RMR
2017-02-09,RMR
2017-05-10,RMR
2017-08-09,RMR
2017-12-12,RMR
2018-02-08,RMR
2018-05-10,RMR
2018-08-08,RMR
2018-12-03,RMR
2019-02-07 00:00:00,RMR
2015-11-09,RMTI
2016-02-29,RMTI
2016-05-10,RMTI
2016-08-09,RMTI
2016-11-07,RMTI
2017-03-15,RMTI
2017-05-09,RMTI
2017-08-09,RMTI
2017-11-08,RMTI
2018-03-15,RMTI
2018-05-10,RMTI
2018-08-14,RMTI
2018-11-09,RMTI
2019-03-18 00:00:00,RMTI
2015-11-09,RNET
2016-02-29,RNET
2016-05-09,RNET
2016-08-08,RNET
2016-11-07,RNET
2017-03-06,RNET
2017-05-08,RNET
2017-08-07,RNET
2017-11-06,RNET
2018-03-06,RNET
2018-05-07,RNET
2018-08-06,RNET
2018-11-09,RNET
2019-03-15 00:00:00,RNET
2015-11-06,RNG
2016-02-29,RNG
2016-05-06,RNG
2016-08-05,RNG
2016-11-07,RNG
2017-02-28,RNG
2017-05-05,RNG
2017-08-07,RNG
2017-11-09,RNG
2018-02-26,RNG
2018-05-10,RNG
2018-08-07,RNG
2018-11-08,RNG
2019-02-27 00:00:00,RNG
2017-09-01,RNGR
2017-11-09,RNGR
2018-03-13,RNGR
2018-05-10,RNGR
2018-08-08,RNGR
2018-11-07,RNGR
2019-03-06 00:00:00,RNGR
2015-11-02,RNN
2016-03-14,RNN
2016-05-06,RNN
2016-08-05,RNN
